word_in_text	frame	cn	frame0	frame1	frame2
tasted	Perception_experience	8	Perception	Perception_experience	
slicing	Cause_harm	5	Event	Objective_influence	Transitive_action
potting	Placing	1	Event	Objective_influence	Transitive_action
interests	Experiencer_obj	6	State	Emotions	Experiencer_obj
lurch	Self_motion	5	Event	Motion	Self_motion
cutting	Cause_harm	4	Event	Objective_influence	Transitive_action
carted	Bringing	5	Event	Objective_influence	Transitive_action
snatch	Kidnapping	3	Event	Misdeed	Committing_crime
tweak	Adjusting	6	Event	Objective_influence	Transitive_action
curls	Hair_configuration	1	Being_included	Part_piece	Part_whole
glowed	Light_movement	10	Event	Motion	Light_movement
expelled	Removing	15	Event	Objective_influence	Transitive_action
ordained	Rite	5	Event	Intentionally_act	Rite
tinkling	Make_noise	1	Perception	Make_noise	
advancing	Change_position_on_a_scale	6	Event	Change_position_on_a_scale	
argues	Quarreling	1	Reciprocality	Chatting	Discussion
raiding	Attack	3	Event	Objective_influence	Transitive_action
expected	Opinion	1	Opinion		
dehydrate	Cause_to_be_dry	1	Event	Objective_influence	Transitive_action
capitulating	Giving_in	1	Taking_sides	Giving_in	
shakes	Experiencer_obj	1	State	Emotions	Experiencer_obj
enshrouds	Eclipse	1	Perception	Perception_experience	Eclipse
avenges	Revenge	1	Event	Eventive_affecting	Response
confessing	Reveal_secret	8	Statement	Reveal_secret	
blaring	Make_noise	10	Perception	Make_noise	
disconnected	Being_detached	1	Reciprocality	Being_attached	Being_detached
lived	Manner_of_life	9	Custom	Manner_of_life	
bearing	Giving_birth	1	Giving_birth		
crushing	Experiencer_obj	2	State	Emotions	Experiencer_obj
transformed	Undergo_transformation	3	Event	Transition_to_state	Undergo_change
reminded	Evoking	31	Memory	Evoking	
transfer	Change_tool	3	Event	Intentionally_act	Change_tool
caresses	Manipulation	2	Event	Intentionally_act	Manipulation
pitying	Others_situation_as_stimulus	1	State	Emotions	Emotions_by_stimulus
voided	Excreting	3	Event	Objective_influence	Transitive_action
targeted	Aiming	50	Event	Intentionally_act	Manipulation
fill	Filling	6	Event	Objective_influence	Transitive_action
rustled	Cause_impact	12	Event	Objective_influence	Transitive_action
suggests	Statement	15	Event	Objective_influence	Transitive_action
joins	Becoming_a_member	4	Event	Intentionally_act	Becoming_a_member
bore	Path_shape	2	Relation	Basis_for_attribute	Locative_relation
waved	Cause_to_move_in_place	7	Event	Objective_influence	Transitive_action
lies	Being_located	16	State	Being_located	
counters	Communication_response	2	Event	Eventive_affecting	Response
double-check	Inspecting	6	Scrutiny	Scrutinizing_for	Inspecting
foiled	Thwarting	17	Preventing_or_letting	Thwarting	
plastered	Filling	5	Event	Objective_influence	Transitive_action
remarking	Statement	2	Event	Objective_influence	Transitive_action
increase	Change_position_on_a_scale	22	Event	Change_position_on_a_scale	
confine	Inhibit_movement	3	Event	Objective_influence	Transitive_action
crank	Cause_change_of_position_on_a_scale	5	Event	Objective_influence	Transitive_action
trek	Self_motion	11	Event	Motion	Self_motion
exchange	Exchange	4	Reciprocality	Exchange	
wheeling	Bringing	1	Event	Objective_influence	Transitive_action
ringing	Contacting	5	Event	Intentionally_act	Contacting
littering	Distributed_position	2	Relation	Basis_for_attribute	Locative_relation
floating	Motion	19	Event	Motion	
fret	Emotion_active	10	Cogitation	Emotion_active	
jabbing	Cause_impact	5	Event	Objective_influence	Transitive_action
lasted	Duration_relation	2	Relation	Duration_relation	
conflate	Cause_to_amalgamate	1	Event	Objective_influence	Transitive_action
exclude	Inclusion	7	Being_included	Part_piece	Part_whole
hampered	Hindering	14	Event	Hindering	
kissed	Manipulation	1	Event	Intentionally_act	Manipulation
doze	Sleep	2	Process_continue	Sleep	
obligated	Being_obligated	2	Being_obligated		
reinforcing	Cause_change_of_strength	2	Event	Objective_influence	Transitive_action
berating	Judgment_direct_address	11	Judgment_communication	Judgment_direct_address	
defrosted	Emptying	3	Event	Objective_influence	Transitive_action
passed	Passing_off	5	Event	Intentionally_act	Passing_off
got	Successfully_communicate_message	3	Event	Objective_influence	Transitive_action
trail	Cotheme	1	Event	Motion	Self_motion
delighted	Experiencer_obj	14	State	Emotions	Experiencer_obj
obeyed	Compliance	8	Satisfying	Compliance	
declares	Statement	10	Event	Objective_influence	Transitive_action
gasping	Make_noise	3	Perception	Make_noise	
eavesdrop	Perception_active	4	Perception	Perception_active	
preached	Statement	12	Event	Objective_influence	Transitive_action
stands	Placing	1	Event	Objective_influence	Transitive_action
appoints	Appointing	1	Event	Objective_influence	Transitive_action
rattle	Impact	2	Impact		
fragmenting	Cause_to_fragment	1	Event	Objective_influence	Transitive_action
farts	Excreting	2	Event	Objective_influence	Transitive_action
labeling	Labeling	2	Referring_by_name	Labeling	
pontificate	Speak_on_topic	4	Event	Objective_influence	Transitive_action
clattering	Make_noise	1	Perception	Make_noise	
tottering	Self_motion	7	Event	Motion	Self_motion
birthed	Giving_birth	1	Giving_birth		
realized	Coming_to_believe	14	Event	Coming_to_believe	
pressure	Attempt_suasion	2	Event	Intentionally_act	Attempt
chopped	Cutting	5	Event	Objective_influence	Transitive_action
claw	Cause_harm	1	Event	Objective_influence	Transitive_action
telephoned	Contacting	19	Event	Intentionally_act	Contacting
forged	Forging	10	Event	Objective_influence	Transitive_action
attached	Becoming_attached	2	Event	Transition_to_state	Becoming
toss	Body_movement	1	Being_included	Part_piece	Part_whole
crunched	Motion_noise	5	Event	Motion	Motion_noise
inserts	Placing	4	Event	Objective_influence	Transitive_action
strew	Filling	1	Event	Objective_influence	Transitive_action
dwell	Cogitation	13	Mental_activity	Cogitation	
scintillated	Location_of_light	1	Attributes	Gradable_attributes	Measurable_attributes
chattering	Communication_manner	11	Event	Objective_influence	Transitive_action
crisscrosses	Traversing	2	Event	Traversing	
categorize	Categorization	5	Instance	Categorization	
valued	Judgment	18	State	Emotions	Judgment
chuckling	Communication_noise	3	Event	Objective_influence	Transitive_action
pushed	Manipulation	6	Event	Intentionally_act	Manipulation
tell	Prevarication	3	Event	Objective_influence	Transitive_action
spots	Becoming_aware	5	Perception	Becoming_aware	
vents	Expressing_publicly	1	Event	Objective_influence	Transitive_action
flapping	Body_movement	11	Being_included	Part_piece	Part_whole
sinning	Misdeed	1	Event	Misdeed	
head	Leadership	2	Leadership		
harvest	Food_gathering	10	Food_gathering		
delayed	Change_event_time	39	Event	Objective_influence	Transitive_action
unloading	Emptying	2	Event	Objective_influence	Transitive_action
plaited	Grooming	10	Event	Objective_influence	Transitive_action
dances	Self_motion	7	Event	Motion	Self_motion
worries	Emotion_active	6	Cogitation	Emotion_active	
hitting	Experience_bodily_harm	4	Event	Experience_bodily_harm	
sweeping	Scouring	1	Scrutiny	Scrutinizing_for	Scouring
aching	Perception_body	14	Perception	Perception_experience	Perception_body
collide	Cause_impact	1	Event	Objective_influence	Transitive_action
lower	Cause_change_of_position_on_a_scale	20	Event	Objective_influence	Transitive_action
rooming	Residence	3	Residence		
vomits	Excreting	1	Event	Objective_influence	Transitive_action
running	Leadership	4	Leadership		
leaves	Forming_relationships	1	Event	Intentionally_act	Forming_relationships
cranked	Cause_change_of_position_on_a_scale	4	Event	Objective_influence	Transitive_action
crawls	Self_motion	5	Event	Motion	Self_motion
succeeding	Success_or_failure	7	Success_or_failure		
mimicked	Imitating	5	Attributes	Gradable_attributes	Similarity
taken	Taking_captive	1	Taking_captive		
nibbled	Ingestion	13	Event	Intentionally_act	Ingest_substance
making	Cooking_creation	4	Event	Objective_influence	Transitive_action
croons	Make_noise	1	Perception	Make_noise	
prepared	Activity_prepare	1	Event	Eventive_affecting	Activity_prepare
despair	Experiencer_focus	12	Experiencer_focus		
sow	Planting	8	Planting		
weaved	Motion	7	Event	Motion	
rationalise	Justifying	7	Event	Objective_influence	Transitive_action
traverses	Traversing	2	Event	Traversing	
hobbles	Self_motion	1	Event	Motion	Self_motion
munched	Ingestion	6	Event	Intentionally_act	Ingest_substance
had	Required_event	9	Being_necessary	Required_event	
defrost	Emptying	7	Event	Objective_influence	Transitive_action
angered	Experiencer_obj	13	State	Emotions	Experiencer_obj
hankering	Desiring	7	Experiencer_focus	Desiring	
locked	Inhibit_movement	21	Event	Objective_influence	Transitive_action
sense	Perception_experience	18	Perception	Perception_experience	
huff	Breathing	2	Event	Motion	Fluidic_motion
harden	Cause_change_of_consistency	2	Event	Objective_influence	Transitive_action
finds	Locating	7	Event	Intentionally_act	Attempt
heal	Recovery	3	Attributes	Gradable_attributes	Medical_conditions
lisps	Communication_manner	1	Event	Objective_influence	Transitive_action
guts	Emptying	1	Event	Objective_influence	Transitive_action
pile	Filling	3	Event	Objective_influence	Transitive_action
examine	Court_examination	2	Questioning	Court_examination	
aims	Purpose	2	Experiencer_focus	Desiring	Purpose
rust	Corroding	3	Corroding		
cloaking	Distributed_position	1	Relation	Basis_for_attribute	Locative_relation
failed	Successful_action	41	Successful_action		
braced	Change_resistance	1	Event	Objective_influence	Transitive_action
establish	Intentionally_create	24	Event	Objective_influence	Transitive_action
dipping	Change_position_on_a_scale	1	Event	Change_position_on_a_scale	
going	Motion	11	Event	Motion	
verified	Evidence	6	Evidence		
croaked	Make_noise	1	Perception	Make_noise	
resurrected	Resurrection	1	State	Dead_or_alive	Resurrection
loses	Earnings_and_losses	1	Event	Getting	Commerce_collect
found	Intentionally_create	2	Event	Objective_influence	Transitive_action
comprehend	Grasp	29	Mental_activity	Awareness	Grasp
changing	Replacing	2	Event	Objective_influence	Transitive_action
guzzle	Ingestion	3	Event	Intentionally_act	Ingest_substance
feared	Experiencer_focus	17	Experiencer_focus		
stockpile	Amassing	10	Event	Getting	Amassing
palpate	Perception_active	2	Perception	Perception_active	
depended	Reliance	1	Contingency	Reliance	
chattered	Make_noise	2	Perception	Make_noise	
launches	Activity_start	2	Event	Process_start	Activity_start
obtained	Getting	47	Event	Getting	
discusses	Topic	15	Entity	Artifact	Text
separates	Becoming_separated	1	Becoming_separated		
lamented	Complaining	24	Statement	Complaining	
clears	Verdict	1	Event	Intentionally_act	Legal_rulings
hitchhiked	Ride_vehicle	3	Ride_vehicle		
benefits	Conferring_benefit	1	Event	Eventive_affecting	Lose_possession
substantiate	Evidence	3	Evidence		
arresting	Arrest	6	Event	Objective_influence	Transitive_action
disbursed	Commerce_pay	5	Event	Eventive_affecting	Lose_possession
riles	Experiencer_obj	2	State	Emotions	Experiencer_obj
preserved	Preserving	6	Event	Objective_influence	Transitive_action
shoves	Cause_motion	2	Event	Objective_influence	Transitive_action
renounced	Renunciation	19	Statement	Renunciation	
lodges	Residence	1	Residence		
rent	Damaging	1	Event	Objective_influence	Transitive_action
submitted	Submitting_documents	23	Event	Eventive_affecting	Lose_possession
foresee	Expectation	18	Mental_activity	Awareness	Expectation
knows	Familiarity	1	Attributes	Gradable_attributes	Familiarity
erupted	Process_start	3	Event	Process_start	
utters	Text_creation	1	Event	Objective_influence	Transitive_action
married	Forming_relationships	44	Event	Intentionally_act	Forming_relationships
becoming	Becoming	27	Event	Transition_to_state	Becoming
floods	Filling	1	Event	Objective_influence	Transitive_action
forego	Avoiding	3	Event	Intentionally_act	Avoiding
cover	Topic	11	Entity	Artifact	Text
shows	Reasoning	2	Event	Objective_influence	Transitive_action
sailed	Ride_vehicle	2	Ride_vehicle		
camouflage	Hiding_objects	2	Event	Objective_influence	Transitive_action
explodes	Explosion	3	Event	Eventive_affecting	Explosion
entitling	Prohibiting_or_licensing	1	Entity	Artifact	Law
suffused	Filling	10	Event	Objective_influence	Transitive_action
shrugged	Body_movement	31	Being_included	Part_piece	Part_whole
signed	Becoming_a_member	1	Event	Intentionally_act	Becoming_a_member
slithering	Self_motion	19	Event	Motion	Self_motion
underscored	Convey_importance	3	Event	Objective_influence	Transitive_action
cites	Adducing	6	Statement	Adducing	
scorned	Judgment	19	State	Emotions	Judgment
shed	Undressing	4	Entity	Artifact	Clothing
living	Thriving	2	State	Thriving	
swill	Ingestion	1	Event	Intentionally_act	Ingest_substance
esteem	Judgment	4	State	Emotions	Judgment
offends	Experiencer_obj	1	State	Emotions	Experiencer_obj
cackling	Make_noise	6	Perception	Make_noise	
caught	Come_down_with	1	Event	Eventive_affecting	Come_down_with
renege	Going_back_on_a_commitment	5	Commitment	Going_back_on_a_commitment	
remains	Existence	2	State	Existence	
faxed	Sending	3	Bringing	Sending	
waffles	Waver_between_options	1	Deciding	Choosing	Waver_between_options
filled	Container_focused_placing	3	Event	Objective_influence	Transitive_action
reappraise	Assessing	11	Cogitation	Assessing	
limited	Limiting	10	Event	Objective_influence	Transitive_action
accepted	Respond_to_proposal	7	Event	Eventive_affecting	Response
grumble	Complaining	4	Statement	Complaining	
soaking	Soaking	2	Event	Objective_influence	Transitive_action
thrives	Thriving	7	State	Thriving	
burped	Excreting	5	Event	Objective_influence	Transitive_action
puts	Placing	5	Event	Objective_influence	Transitive_action
rose	Sidereal_appearance	15	Event	Motion	Motion_directional
slinking	Self_motion	12	Event	Motion	Self_motion
perished	Rotting	5	Event	Rotting	
freeze	Activity_pause	11	Event	Process_pause	Activity_pause
pondered	Cogitation	38	Mental_activity	Cogitation	
roomed	Temporary_stay	5	State	Being_located	Visiting
understood	Grasp	23	Mental_activity	Awareness	Grasp
misbehave	Conduct	4	Event	Intentionally_act	Conduct
shove	Cause_motion	8	Event	Objective_influence	Transitive_action
researches	Research	6	Scrutiny	Research	
contracts	Expansion	1	Expansion		
hunching	Change_posture	2	Event	Intentionally_act	Change_posture
jeered	Judgment_direct_address	10	Judgment_communication	Judgment_direct_address	
barring	Prohibiting_or_licensing	1	Entity	Artifact	Law
supported	Supporting	16	Event	Intentionally_act	Assistance
thumped	Motion_noise	9	Event	Motion	Motion_noise
ventured	Daring	4	Event	Intentionally_act	Daring
charging	Notification_of_charges	2	Event	Objective_influence	Transitive_action
surpass	Surpassing	10	Attributes	Gradable_attributes	Position_on_a_scale
hitched	Attaching	4	Event	Objective_influence	Transitive_action
collar	Arrest	1	Event	Objective_influence	Transitive_action
estimate	Estimating	7	Mental_activity	Estimating	
solaced	Experiencer_obj	3	State	Emotions	Experiencer_obj
rent	Renting_out	4	Event	Eventive_affecting	Lose_possession
concluded	Coming_to_believe	28	Event	Coming_to_believe	
pay	Repayment	2	Repayment		
bringing	Cause_to_amalgamate	2	Event	Objective_influence	Transitive_action
communicated	Communication	11	Event	Objective_influence	Transitive_action
